Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%),Net_Subscriber_Change,Churn_Label,Publish_Weekday,Publish_Month,Publish_Season,Day_sin,Day_cos,Like_Rate,Comment_Rate,Share_Rate,Sub_Conversion_Rate,Unsub_Rate,CPM_Drift,Revenue_Efficiency,Ad_Density,Premium_Watch_Share,Engagement_Depth,Retention_Rate,Dropoff_Index,SubLoss_Weight,Predicted_Prob,Predicted_Label,Engagement_Tier,Revenue_Tier,Cohort,Engagement_Stability_Index,ESI_Tier
951,2021-11-12,7,12,11,2021,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,280.0,99.42,45.0,7683.0,22.0,554.0,2.06,15848.0,326.0,1.31,14551.0,190.0,22.86,245.0,56.0,3.0375,729.0,105.8466,0.5951,40.0,353.8278,2797.0,0.0,0.0,46.9,446.0,77596.0,9621.2509,532.0,0.0,938341.0,6.0,532.0,0,4,11,Fall,0.6513724827222223,-0.758758122692791,0.09901283570042105,0.0065982782609157326,0.0036084334239382915,0.0071395432745064765,0.0002835197690237229,0.0001,0.0,0.0,0.036775654570264195,0.4689800160990535,0.469,100.0042611412556,0.0,0.056131195,0,Medium,Low,Medium_Low,573.5079266196857,High
629,2021-11-17,5,17,11,2021,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,252.0,99.1,64.0,7034.0,37.0,899.0,5.64,139332.0,7852.0,2.96,18665.0,552.0,55.29,756.0,418.0,3.1796,779.0,91.5413,0.1392,18.0,387.082,3731.0,0.0,0.0,57.89,364.0,114621.0,11610.9415,862.0,0.0,1488871.0,6.13,862.0,1,2,11,Fall,-0.2993631229733582,-0.9541392564000488,0.061367463199468904,0.0014657000024894478,0.002198550003734172,0.00784323989427389,0.0003228029767387474,0.0001,0.0,0.0,0.03333769269844509,0.5786963342019661,0.5789,100.03519389807693,0.0,0.8947271,1,High,Low,High_Low,792.3485081717419,High
848,2021-11-25,8,25,11,2021,Thursday,0.585,51289.0,2.016,1.47,70366.0,56.887,0.0,103.404,56.887,2.171,166.0,132.0,99.22,54.0,6899.0,27.0,629.0,1.83,13587.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5742,937.0,124.1988,0.2635,51.0,364.6628,2969.0,0.0,0.0,50.96,432.0,101025.0,12136.2507,602.0,59.058,1160285.0,6.91,602.0,0,3,11,Fall,-0.9377521321470804,0.3473052528448203,0.06829002721422518,0.0016431576340862997,0.0013066072752975395,0.006226181637592063,0.00026726057903813305,0.546,0.0005845879732160764,0.6965206631332322,0.03004740168226139,0.5094339562566751,0.5096,100.03259377222221,0.00018615251574101205,0.020511476,0,High,High,High_High,0.47523906857097764,Low
748,2021-12-17,22,17,12,2021,Friday,0.815,35452.0,2.761,1.673,58497.0,53.839,0.0,97.866,53.839,1.201,275.0,279.0,99.31,46.0,6637.0,32.0,613.0,2.5,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1429,770.0,104.5346,0.0817,9.0,208.5101,1912.0,0.0,0.0,52.3,391.0,67556.0,7350.7818,581.0,55.04,995623.0,5.4,581.0,0,4,12,Winter,-0.2993631229733582,-0.9541392564000488,0.09824441943006625,0.00407069690270728,0.0041299070394739314,0.009073953459489319,0.00047368109413321077,1.088,0.0008147314819091225,0.865903842609701,0.02836570386517839,0.5227272657389403,0.523,100.05217525063937,0.00041016227958151467,0.11055517,0,High,High,High_High,0.2511648786093367,Low
572,2022-01-28,42,28,1,2022,Friday,0.239,13316.0,1.83,1.33,18318.0,13.407,0.0,24.369,13.407,0.776,136.0,103.0,99.2,36.0,4451.0,47.0,178.0,1.97,152.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4425,955.0,98.8061,0.6255,25.0,139.3793,1609.0,0.0,0.0,54.19,310.0,59232.0,5107.5537,131.0,14.183,726367.0,6.42,131.0,1,4,1,Winter,-0.5712682150947924,0.8207634412072763,0.075145191775536,0.002296056185457851,0.0017389249051629314,0.003005132360378658,0.000793490005268522,0.5,0.0002394482711643287,0.3092585088618891,0.027288856449441037,0.5419580324832513,0.5418999999999999,99.98929207064515,0.00024539353582615564,0.88263583,1,High,High,High_High,0.5864434415862397,Medium
655,2022-02-07,10,7,2,2022,Monday,0.364,23082.0,1.609,1.22,30453.0,20.435,0.0,37.145,20.435,0.845,121.0,64.0,99.18,33.0,3977.0,24.0,110.0,1.51,14160.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558,9.0,152.927,1531.0,0.0,0.0,54.63,358.0,58394.0,5821.4428,86.0,21.28,763566.0,6.11,86.0,0,0,2,Winter,0.9884683243281114,0.1514277775045767,0.06810631228069557,0.002072130698004567,0.0010960030138205974,0.0018837551800041518,0.00041100113018272406,0.389,0.00036442100209534866,0.521509059060604,0.026269604459104874,0.5465648771516813,0.5463,99.95153783882681,0.00021434081267443722,0.042632982,0,High,High,High_High,0.7667692785293023,Medium
939,2022-02-22,15,22,2,2022,Tuesday,0.212,23972.0,1.959,1.427,32898.0,25.832,0.0,46.957,25.832,2.123,246.0,153.0,99.07,64.0,6788.0,56.0,288.0,1.22,21967.0,269.0,1.37,16427.0,225.0,38.02,363.0,138.0,2.5486,892.0,140.5279,0.1163,20.0,381.6205,3019.0,0.0,0.0,46.21,434.0,131817.0,15919.5872,232.0,27.955,1713417.0,5.91,232.0,1,1,2,Winter,-0.9680771188662041,-0.2506525322587213,0.05149563409488188,0.0018662236280702624,0.001160700061360773,0.002184847174326161,0.0004248313950078646,0.532,0.00021207431513294383,0.24957327201729876,0.023971758498881328,0.4621938182939956,0.4621,99.97970152557603,0.00010602656130778629,0.96191967,1,Medium,High,Medium_High,0.4011453839860444,Low
752,2022-03-03,9,3,3,2022,Thursday,0.139,19764.0,1.816,1.352,26541.0,19.731,0.0,35.886,19.731,1.681,253.0,174.0,99.01,73.0,7324.0,34.0,411.0,1.59,28563.0,455.0,0.5,9923.0,50.0,18.31,142.0,26.0,2.8123,824.0,116.0256,0.0298,8.0,337.468,3193.0,0.0,0.0,46.96,353.0,154168.0,15143.1644,377.0,21.412,1782663.0,6.77,377.0,0,3,3,Spring,0.5712682150947923,0.8207634412072763,0.0475066161559139,0.0016410668879637106,0.0011286388873742517,0.0026659228891426287,0.00022053863316508364,0.46399999999999997,0.00013888744745090502,0.17215634890689663,0.022285170448070175,0.469414887374802,0.4696,100.03943475807365,3.796712587861822e-05,0.42323896,0,Medium,High,Medium_High,0.47485454168024277,Low
721,2022-03-11,8,11,3,2022,Friday,0.126,13452.0,1.79,1.34,17976.0,13.244,0.0,24.085,13.244,1.315,100.0,109.0,99.14,49.0,5672.0,25.0,200.0,1.41,639.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0321,849.0,115.1086,0.436,38.0,275.3954,2352.0,0.0,0.0,53.28,384.0,115321.0,12323.4996,175.0,14.559,1252718.0,7.22,175.0,0,4,3,Spring,0.7907757369376989,-0.6121059825476626,0.04918445035603364,0.0008671447523983364,0.0009451877801141867,0.0017342895047966727,0.0002167861880995841,0.44999999999999996,0.00012624760450167377,0.15587794069112496,0.022347174805485308,0.5325936125853868,0.5328,100.03875138749999,3.379218457124203e-05,0.11431826,0,High,High,High_High,0.6302871982808242,Medium
728,2022-03-20,9,20,3,2022,Sunday,0.138,13822.0,2.058,1.501,18957.0,15.645,0.0,28.445,15.645,1.375,115.0,102.0,99.14,51.0,5907.0,35.0,241.0,2.21,28754.0,636.0,0.15,17863.0,26.0,4.88,82.0,4.0,3.3946,886.0,124.5892,0.0038,1.0,261.1935,2303.0,0.0,0.0,51.95,378.0,122823.0,12919.5246,206.0,17.02,1338328.0,7.26,206.0,1,6,3,Spring,-0.7907757369376986,-0.6121059825476627,0.048093598100673846,0.000936306717720923,0.0008304633496307317,0.001962173208441239,0.0002849629140889766,0.5569999999999999,0.0001385733942226966,0.15434405606813512,0.020216959051096228,0.5192307620984785,0.5195000000000001,100.05185322619049,4.3982331989488174e-05,0.7942151,1,High,High,High_High,0.4840259451819137,Low
738,2022-03-26,6,26,3,2022,Saturday,0.131,10160.0,1.896,1.421,13562.0,10.599,0.0,19.266,10.599,0.87,89.0,218.0,99.1,49.0,5408.0,20.0,116.0,1.92,18731.0,359.0,1.16,12636.0,147.0,39.17,240.0,94.0,2.6192,1066.0,136.4398,0.6032,37.0,160.7266,1579.0,0.0,0.0,45.15,333.0,87281.0,8087.5509,96.0,11.469,809596.0,8.59,96.0,0,5,3,Spring,-0.8486442574947509,0.5289640103269624,0.061960793292702786,0.0010196950079605304,0.0024976799071392765,0.0013290406845328261,0.00022914494560910794,0.47499999999999987,0.00013140316905954294,0.15538318761753608,0.019873333941090456,0.4512195060810365,0.4515,100.06216351801801,3.560527207519012e-05,0.1278999,0,Medium,High,Medium_High,0.4286892105889356,Low
602,2022-04-09,14,9,4,2022,Saturday,0.11,15777.0,1.823,1.421,20242.0,15.821,0.0,28.764,15.821,1.331,151.0,194.0,98.99,89.0,8727.0,61.0,827.0,1.07,933.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7568,1020.0,118.0139,0.0871,13.0,220.547,2405.0,0.0,0.0,50.47,304.0,156377.0,13241.9,766.0,17.152,1525194.0,8.33,766.0,0,5,4,Spring,0.9680771188662043,-0.2506525322587204,0.0558074397094325,0.0009656151479459503,0.0012405916470298963,0.005288501505637754,0.00039008294056094676,0.4019999999999999,0.0001096836491229731,0.12944358824319155,0.016655238284041387,0.5049833803158907,0.5047,99.94388323914472,5.0493735538664555e-05,0.49733022,0,High,High,High_High,0.6333782139533431,Medium
523,2022-04-19,10,19,4,2022,Tuesday,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,129.0,127.0,99.52,27.0,5561.0,38.0,171.0,2.46,18193.0,448.0,1.4,10552.0,148.0,46.72,229.0,107.0,2.4828,1080.0,111.7214,0.4482,41.0,87.7481,1029.0,0.0,0.0,56.94,298.0,73769.0,6123.2038,133.0,0.533,686577.0,8.93,133.0,1,1,4,Spring,-0.651372482722222,-0.7587581226927911,0.07538396886559612,0.0017487020290706526,0.0017215903697052161,0.0023180468757448185,0.000515121527943293,0.0001,7.225257220888821e-06,0.0,0.014330422883637445,0.569789664057559,0.5694,99.93161264899328,0.0,0.87132126,1,High,Low,High_Low,527.4376200084538,High
919,2022-05-18,29,18,5,2022,Wednesday,0.114,11440.0,2.124,1.472,16505.0,13.367,0.0,24.297,13.367,1.343,570.0,399.0,99.39,49.0,7976.0,40.0,462.0,2.24,28004.0,628.0,0.07,3022.0,2.0,6.38,47.0,3.0,2.7044,1098.0,171.3515,1.6761,64.0,222.9615,1882.0,0.0,0.0,43.21,397.0,129307.0,14276.8986,422.0,14.71,1405465.0,7.19,422.0,1,2,5,Spring,-0.4853019625310808,-0.8743466161445822,0.061682662186758434,0.004408114022875164,0.0030856798160126147,0.0035728924185409227,0.000309341334938608,0.6520000000000001,0.0001137602759236731,0.12764196832904312,0.01561694217284912,0.4319912901850785,0.4321,100.0251648163728,3.948493687709773e-05,0.93282574,1,Medium,High,Medium_High,0.2861578466850853,Low
513,2022-06-05,18,5,6,2022,Sunday,0.075,9451.0,1.616,1.282,11911.0,8.394,0.0,15.269,8.394,0.893,128.0,157.0,98.99,66.0,6467.0,31.0,591.0,0.91,984.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4977,1104.0,110.3502,0.1688,46.0,137.5907,1674.0,0.0,0.0,52.8,271.0,123401.0,9300.2946,560.0,9.287,1086774.0,9.37,560.0,0,6,6,Summer,0.8486442574947509,0.5289640103269624,0.05240638243997971,0.0010372687416603376,0.0012722749409427576,0.0047892642681348395,0.000251213523370863,0.3340000000000001,7.525870940468402e-05,0.09652271860872094,0.014794230265787248,0.5282650969149104,0.528,99.94981744649445,2.424781222703115e-05,0.15434037,0,High,High,High_High,0.8344740718542529,Medium
529,2022-06-21,16,21,6,2022,Tuesday,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491,110.0,106.0,99.17,39.0,4649.0,27.0,104.0,1.16,12206.0,142.0,1.95,11056.0,216.0,49.83,289.0,144.0,3.3789,963.0,109.2446,0.1604,12.0,76.7211,888.0,0.0,0.0,57.47,304.0,65503.0,5531.0571,77.0,0.491,576218.0,9.3,77.0,0,1,6,Summer,-0.8978045395707417,-0.44039415155763423,0.0709738485151865,0.0016793123976490676,0.0016182464922800104,0.001587713539595482,0.0004121948612411348,0.0001,7.495839884051747e-06,0.0,0.013870965074884214,0.5746691762822462,0.5747,100.00536373256578,0.0,0.16042106,0,High,Low,High_Low,644.7982996337083,High
508,2022-07-13,22,13,7,2022,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,172.0,98.93,64.0,5925.0,39.0,460.0,1.54,24383.0,376.0,1.44,16566.0,239.0,48.62,362.0,176.0,2.997,983.0,101.8311,0.1872,18.0,143.5639,1697.0,0.0,0.0,55.11,280.0,104199.0,8118.375,421.0,0.0,944822.0,9.06,421.0,1,2,7,Summer,0.48530196253108104,-0.8743466161445821,0.056862349921125696,0.0013915680571414727,0.0016506876264022986,0.0044146296985177755,0.00037428382226563746,0.0001,0.0,0.0,0.017683822171698373,0.5511810915121833,0.5511,99.98528768249999,0.0,0.96439695,1,High,Low,High_Low,640.4517406504249,High
481,2022-07-22,9,22,7,2022,Friday,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,192.0,146.0,99.48,27.0,5118.0,24.0,143.0,1.26,11071.0,140.0,1.16,11606.0,135.0,39.5,200.0,79.0,2.4209,1133.0,111.6163,0.1908,33.0,75.6532,867.0,0.0,0.0,61.15,294.0,65130.0,5319.1834,119.0,0.456,566318.0,9.45,119.0,0,4,7,Summer,-0.9680771188662041,-0.2506525322587213,0.07858129892851508,0.002947950252886849,0.002241670504799375,0.002195608782098018,0.0003684937816108561,0.0001,7.001381850606267e-06,0.0,0.014222709421482424,0.6112265985191976,0.6114999999999999,100.04472997108843,0.0,0.2043605,0,High,Low,High_Low,797.8015497011418,High
573,2022-07-29,7,29,7,2022,Friday,0.151,19429.0,1.541,1.185,25281.0,16.475,0.0,29.946,16.475,0.935,176.0,187.0,99.25,46.0,6070.0,28.0,730.0,1.5,20734.0,311.0,0.62,33475.0,209.0,4.21,214.0,9.0,2.4163,1010.0,115.4517,0.0712,13.0,156.2464,1697.0,0.0,0.0,53.89,309.0,115316.0,9924.9755,702.0,17.41,1133889.0,8.28,702.0,0,4,7,Summer,-0.3943558551133187,0.9189578116202306,0.0526379687074961,0.0015262409378120779,0.0016216309964253329,0.006330431162516005,0.00024281105828828514,0.35599999999999987,0.00015097644731425157,0.2192323701637906,0.015742749172788638,0.5392670062955147,0.5389,99.93194349158577,5.323204381051906e-05,0.39330074,0,High,High,High_High,0.8157666082561408,Medium
635,2022-08-09,11,9,8,2022,Tuesday,0.167,25163.0,1.5,1.182,31933.0,20.775,0.0,37.752,20.775,1.123,171.0,256.0,99.23,57.0,7309.0,41.0,983.0,1.45,20613.0,298.0,0.48,17248.0,82.0,23.81,168.0,40.0,2.3862,1038.0,121.7983,0.0609,14.0,187.2389,1918.0,0.0,0.0,51.65,328.0,131246.0,11975.9412,942.0,21.898,1400239.0,7.63,942.0,1,1,8,Summer,0.9680771188662043,-0.2506525322587204,0.055689316241585324,0.0013028968500904488,0.001950535635223128,0.007489752068063808,0.0003123904728287041,0.31800000000000006,0.00016684698960982836,0.24330646265460995,0.015634587437992276,0.51653542493645,0.5165,99.99314181859756,7.600662091095304e-05,0.9392112,1,High,High,High_High,0.8381406284040008,Medium
657,2022-08-17,8,17,8,2022,Wednesday,0.166,19569.0,1.558,1.169,26080.0,16.778,0.0,30.496,16.778,0.928,195.0,174.0,99.18,48.0,5837.0,42.0,314.0,1.18,19662.0,232.0,1.69,13535.0,229.0,48.67,376.0,183.0,2.0154,1048.0,126.2621,0.2237,13.0,160.1785,1613.0,0.0,0.0,51.92,341.0,106765.0,10130.262,272.0,17.706,1015862.0,8.33,272.0,1,2,8,Summer,-0.2993631229733582,-0.9541392564000488,0.05467147472910865,0.0018264412493020708,0.0016297475763003093,0.0029410387296453858,0.0003933873460035229,0.389,0.000165840865436628,0.24427480913742566,0.015811881256563867,0.5190258672903216,0.5192,100.03354990967743,9.6094618862089e-05,0.9632761,1,High,High,High_High,0.6920462418065783,Medium
692,2022-09-06,20,6,9,2022,Tuesday,0.203,18244.0,1.836,1.364,24558.0,18.432,0.0,33.504,18.432,0.855,133.0,106.0,99.26,36.0,4830.0,32.0,243.0,1.24,19225.0,239.0,1.67,9853.0,165.0,53.99,263.0,142.0,2.1675,919.0,111.7694,0.0,0.0,149.0489,1448.0,100.0,1.0,50.18,347.0,95051.0,9169.1374,211.0,19.287,1080093.0,7.13,211.0,0,1,9,Fall,0.9377521321470804,0.3473052528448203,0.05081482571979097,0.0013992488241681572,0.0011151907921941704,0.0025565222877658813,0.0003366613712284288,0.472,0.00020291212084008455,0.2583665610821173,0.016255498563850185,0.5014450794588862,0.5018,100.07077954409222,8.698204073347921e-05,0.6595363,1,High,High,High_High,0.5327241382068091,Medium
890,2022-10-03,27,3,10,2022,Monday,0.214,23629.0,1.924,1.402,32423.0,25.02,0.0,45.455,25.02,1.255,182.0,152.0,99.24,43.0,5646.0,46.0,358.0,2.69,22269.0,600.0,0.17,12046.0,20.0,10.45,67.0,7.0,2.3634,891.0,129.0946,0.04,4.0,226.1015,1972.0,0.0,0.0,43.14,384.0,122667.0,13097.5216,312.0,26.275,1369849.0,7.21,312.0,1,0,10,Fall,0.5712682150947923,0.8207634412072763,0.046027048835789,0.0014836916202822525,0.0012391270674884747,0.0029184703300057496,0.00037499898095045946,0.522,0.00021419778748855045,0.26431721650775536,0.017262922462168016,0.43146066930943067,0.4314,99.9859386234375,9.911868683807022e-05,0.97448075,1,Medium,High,Medium_High,0.356318991343757,Low
636,2022-10-11,8,11,10,2022,Tuesday,0.201,17761.0,1.805,1.337,23969.0,17.632,0.0,32.05,17.632,0.611,131.0,145.0,99.18,40.0,4820.0,24.0,174.0,1.58,13805.0,218.0,1.04,12939.0,135.0,44.07,236.0,104.0,2.0596,933.0,107.4015,0.0271,4.0,147.8703,1552.0,0.0,0.0,53.11,338.0,90999.0,8564.3499,150.0,18.243,1061863.0,6.98,150.0,0,1,10,Fall,0.7907757369376989,-0.6121059825476626,0.052967615022915894,0.0014395762589215731,0.001593424103386474,0.001912108924063769,0.0002637391619398302,0.46799999999999997,0.0002004747304695134,0.2633984988556579,0.017265793849378114,0.5314465325244256,0.5311,99.93479447071005,6.946849934440054e-05,0.119936936,0,High,High,High_High,0.6027612856141129,Medium
914,2022-10-25,14,25,10,2022,Tuesday,0.239,21466.0,2.138,1.515,30292.0,25.244,0.0,45.894,25.244,1.318,201.0,235.0,99.03,53.0,5392.0,42.0,308.0,1.31,14719.0,193.0,1.07,9951.0,106.0,43.32,187.0,81.0,1.2602,1540.0,167.8328,0.925,51.0,233.4531,1906.0,0.0,0.0,45.2,413.0,111195.0,12771.4981,266.0,26.563,1267679.0,6.98,266.0,1,1,10,Fall,-0.9377521321470804,0.3473052528448203,0.04849138899694308,0.0018076352352347105,0.0021134043795032684,0.002769908718668114,0.0003777148252729246,0.623,0.00023888664056487372,0.2724223211230341,0.01827922597562832,0.45185995129256074,0.452,100.03099383050848,0.0001028979494234314,0.9715637,1,Medium,High,Medium_High,0.3276355460372597,Low
803,2022-11-20,26,20,11,2022,Sunday,0.219,16053.0,2.356,1.603,23590.0,20.806,0.0,37.825,20.806,1.071,158.0,237.0,99.49,28.0,5469.0,30.0,289.0,1.24,13821.0,171.0,1.53,7894.0,121.0,47.37,209.0,99.0,0.0,0.0,0.0,0.421,38.0,190.5757,1725.0,0.0,0.0,47.96,385.0,99637.0,10658.0469,259.0,21.876,993002.0,7.88,259.0,0,6,11,Fall,-0.7907757369376986,-0.6121059825476627,0.054889247964622655,0.001585756295192975,0.0023786344427894623,0.002900528919688416,0.0003010929674417041,0.7529999999999999,0.00021955699185849061,0.23675943673165997,0.017880921486767974,0.4794520488237603,0.4796,100.03085838857143,7.12866013753619e-05,0.34607652,0,Medium,High,Medium_High,0.30525005839307057,Low
559,2022-12-20,30,20,12,2022,Tuesday,0.185,12087.0,1.951,1.43,16495.0,12.973,0.0,23.582,12.973,0.706,120.0,126.0,99.43,22.0,3858.0,20.0,184.0,2.22,13992.0,311.0,1.44,10235.0,147.0,52.68,224.0,118.0,0.0,0.0,0.0,0.0061,2.0,123.6025,1446.0,0.0,0.0,54.01,302.0,73950.0,6213.415,164.0,13.679,681602.0,8.68,164.0,0,1,12,Winter,-0.7907757369376986,-0.6121059825476627,0.052170385388482704,0.0016227180525189022,0.0017038539551448473,0.0024881676805289833,0.00027045300875315037,0.5210000000000001,0.0001849763353367172,0.22305611896916075,0.019892844724048137,0.540250437562604,0.5401,99.97215410629137,6.032619849601018e-05,0.05507359,0,High,High,High_High,0.559765587409311,Medium
709,2023-01-20,31,20,1,2023,Friday,0.174,13082.0,2.121,1.52,18256.0,15.268,0.0,27.753,15.268,1.048,118.0,157.0,99.24,39.0,5095.0,35.0,344.0,1.39,13351.0,185.0,0.45,23424.0,106.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0613,1.0,179.2943,1786.0,0.0,0.0,48.12,341.0,93704.0,8893.3638,309.0,16.316,1054132.0,7.08,309.0,1,4,1,Winter,-0.7907757369376986,-0.6121059825476627,0.0543733458492302,0.0012592845554875688,0.0016754887729792229,0.0036711346363366413,0.00037351660544122803,0.601,0.0001741227695536879,0.19482626139814455,0.020160459397646078,0.4809590905365432,0.48119999999999996,100.05008938768327,7.277084380824032e-05,0.9397823,1,Medium,High,Medium_High,0.3848481982920937,Low
625,2023-02-20,31,20,2,2023,Monday,0.127,10836.0,1.863,1.411,14309.0,11.105,0.0,20.188,11.105,0.545,188.0,161.0,99.19,36.0,4424.0,55.0,292.0,1.3,13328.0,173.0,0.05,8241.0,4.0,8.33,24.0,2.0,2.3901,435.0,45.6594,0.235,18.0,155.5886,1846.0,0.0,0.0,46.21,289.0,91805.0,7376.6837,237.0,11.651,880518.0,8.32,237.0,1,0,2,Winter,-0.7907757369376986,-0.6121059825476627,0.048189096449192406,0.002047818746032589,0.0017537171176130147,0.0031806546480931696,0.0005990959097435765,0.45199999999999996,0.00012691029898949835,0.15586297040946975,0.021091944038359758,0.46239999260160014,0.4621,99.93512270622837,9.337686805279743e-05,0.9621476,1,Medium,High,Medium_High,0.4721066358997105,Low
801,2023-11-07,260,7,11,2023,Tuesday,0.314,13637.0,3.309,1.972,22888.0,24.819,0.0,45.126,24.819,1.117,1114.0,200.0,99.61,38.0,9672.0,51.0,408.0,1.18,51082.0,603.0,0.0,76.0,0.0,0.0,41.0,0.0,1.9037,613.0,72.2066,0.2233,22.0,213.7297,2036.0,0.0,0.0,44.2,354.0,82503.0,8122.0048,357.0,25.936,851456.0,7.9,357.0,1,1,11,Fall,0.9884683243281114,0.1514277775045767,0.11723210063667598,0.013502539299964542,0.002424154272884119,0.004945274716683603,0.0006181593395854503,1.3370000000000002,0.0003143643261076125,0.27742021498885855,0.026314894536488217,0.44194756002562346,0.442,100.01186565536725,0.00017148989688516646,0.91482735,1,Medium,High,Medium_High,0.14603631101103623,Low
732,2023-11-13,6,13,11,2023,Monday,0.276,7294.0,3.377,2.083,11823.0,13.547,0.0,24.631,13.547,0.686,276.0,58.0,99.56,21.0,4792.0,19.0,177.0,2.34,32170.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9502,509.0,62.7457,0.0276,4.0,136.9129,1390.0,0.0,0.0,46.61,341.0,51528.0,4890.1682,158.0,14.234,491305.0,8.37,158.0,0,0,11,Fall,0.48530196253108104,-0.8743466161445821,0.09299798166181532,0.005356311130772335,0.0011256016144376645,0.0034350256164735627,0.00036873156335026945,1.2939999999999996,0.0002762381617225124,0.22944806702580187,0.027997584974689453,0.46584698817148923,0.4661,100.05431221730205,8.460474446212134e-05,0.048064254,0,Medium,High,Medium_High,0.16775071576742903,Low
2109,2023-11-23,10,23,11,2023,Thursday,0.152,18809.0,2.609,2.049,23949.0,26.987,0.0,49.066,26.987,3.682,517.0,613.0,98.02,191.0,9449.0,78.0,644.0,0.35,25249.0,88.0,0.31,957.0,3.0,0.15,676.0,1.0,2.5912,469.0,86.4629,0.0105,2.0,540.1883,3625.0,0.0,0.0,25.46,537.0,201242.0,30020.0232,566.0,30.669,5318883.0,2.9,566.0,1,3,11,Fall,-0.9987165071710528,-0.05064916883871355,0.04695341926402275,0.002569046222827787,0.0030460838193296586,0.0032001272098667213,0.0003875930471577706,0.56,0.00015239860465745728,0.11900597290232626,0.01799426656739084,0.25462304288941184,0.2546,99.99095019478585,4.6125887667187716e-05,0.94032705,1,Low,High,Low_High,0.11568248034747074,Low
813,2023-11-26,3,26,11,2023,Sunday,0.239,8637.0,2.504,1.852,11680.0,11.897,0.0,21.63,11.897,0.668,141.0,98.0,99.6,17.0,4191.0,24.0,144.0,1.05,35792.0,376.0,0.0,35.0,0.0,0.0,6.0,0.0,2.0758,411.0,56.0186,0.5508,48.0,129.3284,1404.0,0.0,0.0,39.73,323.0,52544.0,4717.7048,120.0,12.565,410414.0,10.06,120.0,0,6,11,Fall,-0.8486442574947509,0.5289640103269624,0.07976172349273718,0.002683465285725589,0.0018651035319227497,0.0027405602918048567,0.0004567600486341428,0.6519999999999999,0.00023913291712866682,0.22228989033528282,0.02741341504154008,0.39729396805296474,0.3973,100.00151825789473,0.00010153314112042205,0.6852388,1,Low,High,Low_High,0.24192391461416865,Low
666,2023-12-02,6,2,12,2023,Saturday,0.321,9626.0,2.786,1.704,15737.0,14.748,0.0,26.815,14.748,0.673,67.0,77.0,99.48,16.0,3035.0,12.0,288.0,2.14,55968.0,1196.0,0.0,65.0,0.0,0.0,9.0,0.0,2.2756,578.0,68.9036,0.0,0.0,129.2026,1292.0,0.0,0.0,53.16,354.0,47981.0,4726.0315,276.0,15.421,479449.0,7.41,276.0,0,5,12,Winter,0.39435585511331855,0.9189578116202306,0.06325420477621262,0.001396386069194809,0.0016048019004179148,0.006002375939225448,0.000250098997467727,1.082,0.0003213980533291515,0.32798399359580166,0.027338497368588215,0.5315315235505778,0.5316,100.0128828576271,8.202846798377139e-05,0.025661286,0,High,High,High_High,0.2610876711226323,Low
